,species,authors,citation,year_of_publication,year_of_data_collection,month,state,location,gps_coordinates,lat,lon,scale,urban,habitat,density_per_km2,highest_density_multiple_records,range_av_per_km2,av_rainfall,annual_rain_at_time_of_study,baited,dingoes_present,method,confidence_in_density_estimate,notes,notes2,time,years,ninoa,month_int,r_index,worldclim
0,fox,Coman et al. (1991),"Coman, B. J., Robinson, J. & Beaumont, C. (1991). HOME RANGE, DISPERSAL AND DENSITY OF RED FOXES (VULPES-VULPES L) IN CENTRAL VICTORIA. Wildlife Research, 18, 215-223.",1991,1985,Oct,VIC,Metcalfe,"-37.1026967, 144.4238411",-37.1026967,144.4238411,2400ha,No,Temperate agricultural (regional Victoria),1.04,,1.2-3.0 ,610,,no,,radio-tracking,High,pre-breeding,,1985,,,10,1985-10,487.065551757813
1,fox,Newsome et al,"Newsome, A. E., Catling, P. C., Cooke, B. D. & Smyth, R. (2001). Two ecological universes separated by the Dingo Barrier fence in semi-arid Australia: Interactions between landscapes, herbivory and carnivory, with and without dingoes. Rangeland Journal, 23, 71-98.",2001,1985,Aug,NSW,E of SA border with NSW,"30”50'S, 141”20'E",-30.833333,140.333333,large,No,Arid grazing,0.185,,0.185,,,yes,no,spotlighting,High,,,1985,,,8,1985-08,66.1588439941406
2,fox,Newsome et al,"Newsome, A. E., Catling, P. C., Cooke, B. D. & Smyth, R. (2001). Two ecological universes separated by the Dingo Barrier fence in semi-arid Australia: Interactions between landscapes, herbivory and carnivory, with and without dingoes. Rangeland Journal, 23, 71-98.",2001,1985,Aug,NSW,E of SA border with NSW,"30""50'S, 141""20'E",-30.833333,140.333333,large,No,Arid grazing,0.073,,0.073,,,yes,no,spotlighting,High,,,1985,,,8,1985-08,66.1588439941406
3,fox,Newsome et al,"Newsome, A. E., Catling, P. C., Cooke, B. D. & Smyth, R. (2001). Two ecological universes separated by the Dingo Barrier fence in semi-arid Australia: Interactions between landscapes, herbivory and carnivory, with and without dingoes. Rangeland Journal, 23, 71-98.",2001,1985,Aug,SA,W of SA border w NSW,"30""40'S, 140""50'E",-30.666667,140.833333,large,No,Arid grazing,0.009,,0.009,,,no,yes,spotlighting,High,,,1985,,,8,1985-08,83.8326568603516
4,fox,Newsome et al,"Newsome, A. E., Catling, P. C., Cooke, B. D. & Smyth, R. (2001). Two ecological universes separated by the Dingo Barrier fence in semi-arid Australia: Interactions between landscapes, herbivory and carnivory, with and without dingoes. Rangeland Journal, 23, 71-98.",2001,1985,Aug,SA,W of SA border w NSW,"30""40'S, 140""50'E",-30.666667,140.833333,large,No,Arid grazing,0.094,,0.094,,,no,yes,spotlighting,High,,,1985,,,8,1985-08,83.8326568603516
5,fox,"Coman, B.","Coman, B. J., Robinson, J. & Beaumont, C. (1991). HOME RANGE, DISPERSAL AND DENSITY OF RED FOXES (VULPES-VULPES L) IN CENTRAL VICTORIA. Wildlife Research, 18, 215-223.",1991,1985,Apr,VIC,Metcalfe,"-37.1026967, 144.4238411",-37.1026967,144.4238411,2400ha,No,Temperate agricultural (regional Victoria),3.9,, 4-6,610,,no,,radio-tracking,High,,,1985,,,4,1985-04,205.009658813477
6,fox,Coman et al. (1991),"Coman, B. J., Robinson, J. & Beaumont, C. (1991). HOME RANGE, DISPERSAL AND DENSITY OF RED FOXES (VULPES-VULPES L) IN CENTRAL VICTORIA. Wildlife Research, 18, 215-223.",1991,1986,Oct,VIC,Metcalfe,"-37.1026967, 144.4238411",-37.1026967,144.4238411,2400ha,No,Temperate agricultural (regional Victoria),1.36,,1.2-3.0 ,610,,no,,radio-tracking,High,pre-breeding,,1986,,,10,1986-10,579.905456542969
7,fox,Coman et al. (1991),"Coman, B. J., Robinson, J. & Beaumont, C. (1991). HOME RANGE, DISPERSAL AND DENSITY OF RED FOXES (VULPES-VULPES L) IN CENTRAL VICTORIA. Wildlife Research, 18, 215-223.",1991,1986,Dec,VIC,Metcalfe,"-37.1026967, 144.4238411",-37.1026967,144.4238411,2400ha,No,Temperate agricultural (regional Victoria),3,,1.2-3.0 ,610,,no,,radio-tracking,High,post-breeding,,1986,,,12,1986-12,496.617980957031
8,fox,Burrows,"Burrows, N. D., Algar, D., Robinson, A. D., Sinagra, J., Ward, B. & Liddelow, G. (2003). Controlling introduced predators in the Gibson Desert of Western Australia. Journal of Arid Environments, 55, 691-713.",2003,1989,Sep,WA,Gibson Desert Nature Reserve,"24.5S, 124.7E",-24.5,124.7,3200km2,No,Arid,0.03,3,0.03,220,,no,,Track indices only (number of tracks per 100km),Low,Unbaited site,,1989,,,9,1989-09,94.3332214355469
9,fox,Read,"Read, J. & Bowen, Z. (2001). Population dynamics, diet and aspects of the biology of feral cats and foxes in arid South Australia. Wildlife Research, 28, 195-203.",2001,1989,Apr,SA,"Roxby Downs, 15km north of town",not provided- ayesha sourced,-30.45,136.873169,200km2,No,Arid grazing,2.6,,0.6,160,,no,,spotlighting,High,,,1989,,,4,1989-04,158.197555541992
10,fox,Read,"Read, J. & Bowen, Z. (2001). Population dynamics, diet and aspects of the biology of feral cats and foxes in arid South Australia. Wildlife Research, 28, 195-203.",2001,1989,Jul,SA,"Roxby Downs, 15km north of town",not provided- ayesha sourced,-30.45,136.873169,200km2,No,Arid grazing,1,,0.6,160,,no,,spotlighting,High,,,1989,,,7,1989-07,144.858749389648
11,fox,Read,"Read, J. & Bowen, Z. (2001). Population dynamics, diet and aspects of the biology of feral cats and foxes in arid South Australia. Wildlife Research, 28, 195-203.",2001,1989,Sep,SA,"Roxby Downs, 15km north of town",not provided- ayesha sourced,-30.45,136.873169,200km2,No,Arid grazing,0.6,,0.6,160,,no,,spotlighting,High,,,1989,,,9,1989-09,145.077697753906
12,fox,Read,"Read, J. & Bowen, Z. (2001). Population dynamics, diet and aspects of the biology of feral cats and foxes in arid South Australia. Wildlife Research, 28, 195-203.",2001,1989,Nov,SA,"Roxby Downs, 15km north of town",not provided- ayesha sourced,-30.45,136.873169,200km2,No,Arid grazing,2.3,,0.6,160,,no,,spotlighting,High,,,1989,,,11,1989-11,112.954658508301
13,fox,Risbey et al,"The impact of cats and foxes on the small vertebrate fauna of Heirisson Prong, Western Australia. II. A field experiment",2000,1989,Dec,WA,Heirisson Prong Zone 1 Cape Heirison,"26""10'S, 113""23'E",-26.05925,113.375473,12km2,No,Coastal heath,0.16,,,,,no,,spotlighting,High,"Zone 1 (low cat, low fox)",vegetation and topography are described in Risbey et al. (1997),1989,,,12,1989-12,92.8269195556641
14,fox,Burrows,"Burrows, N. D., Algar, D., Robinson, A. D., Sinagra, J., Ward, B. & Liddelow, G. (2003). Controlling introduced predators in the Gibson Desert of Western Australia. Journal of Arid Environments, 55, 691-713.",2003,1990,Mar,WA,Gibson Desert Nature Reserve,"24.5S, 124.7E",-24.5,124.7,3200km3,No,Arid,0.05,5,0.05,220,,no,,Track indices only (number of tracks per 100km),Low,Unbaited site,,1990,,,3,1990-03,138.242568969727
15,fox,Burrows,"Burrows, N. D., Algar, D., Robinson, A. D., Sinagra, J., Ward, B. & Liddelow, G. (2003). Controlling introduced predators in the Gibson Desert of Western Australia. Journal of Arid Environments, 55, 691-713.",2003,1990,Sep,WA,Gibson Desert Nature Reserve,"24.5S, 124.7E",-24.5,124.7,3200km4,No,Arid,0.04,4,0.04,220,,no,,Track indices only (number of tracks per 100km),Low,Unbaited site,,1990,,,9,1990-09,91.3387145996094
16,fox,Marks and Bloomfi eld (1999),"Marks, C. A., and Bloomfield, T. E. (1999a). Distribution and density estimates for urban foxes (Vulpes vulpes) in Melbourne: Implications for rabies control. Wildl. Res. 26, 763-75.",1999,1990,Jun,VIC,Melbourne: Webb Dock,not provided- ayesha sourced,-37.813537,144.924098,2.8km2,Yes,Urban (Melbourne Victoria),12.2,,12.2,,,,,Active den counts,High,,,1990,,,6,1990-06,322.895233154297
17,fox,Read,"Read, J. & Bowen, Z. (2001). Population dynamics, diet and aspects of the biology of feral cats and foxes in arid South Australia. Wildlife Research, 28, 195-203.",2001,1990,Jan,SA,"Roxby Downs, 15km north of town",not provided- ayesha sourced,-30.45,136.873169,200km2,No,Arid grazing,2.1,,0.6,160,,no,,spotlighting,High,,,1990,,,1,1990-01,106.731025695801
18,fox,Read,"Read, J. & Bowen, Z. (2001). Population dynamics, diet and aspects of the biology of feral cats and foxes in arid South Australia. Wildlife Research, 28, 195-203.",2001,1990,Apr,SA,"Roxby Downs, 15km north of town",not provided- ayesha sourced,-30.45,136.873169,200km2,No,Arid grazing,1.6,,0.6,160,,no,,spotlighting,High,,,1990,,,4,1990-04,107.153732299805
19,fox,Read,"Read, J. & Bowen, Z. (2001). Population dynamics, diet and aspects of the biology of feral cats and foxes in arid South Australia. Wildlife Research, 28, 195-203.",2001,1990,Jul,SA,"Roxby Downs, 15km north of town",not provided- ayesha sourced,-30.45,136.873169,200km2,No,Arid grazing,1.5,,0.6,160,,no,,spotlighting,High,,,1990,,,7,1990-07,109.80419921875
20,fox,Read,"Read, J. & Bowen, Z. (2001). Population dynamics, diet and aspects of the biology of feral cats and foxes in arid South Australia. Wildlife Research, 28, 195-203.",2001,1990,Sep,SA,"Roxby Downs, 15km north of town",not provided- ayesha sourced,-30.45,136.873169,200km2,No,Arid grazing,0.8,,0.6,160,,no,,spotlighting,High,,,1990,,,9,1990-09,84.518669128418
21,fox,Read,"Read, J. & Bowen, Z. (2001). Population dynamics, diet and aspects of the biology of feral cats and foxes in arid South Australia. Wildlife Research, 28, 195-203.",2001,1990,Nov,SA,"Roxby Downs, 15km north of town",not provided- ayesha sourced,-30.45,136.873169,200km2,No,Arid grazing,3.1,,0.6,160,,no,,spotlighting,High,,,1990,,,11,1990-11,71.1011810302734
22,fox,Risbey et al,"The impact of cats and foxes on the small vertebrate fauna of Heirisson Prong, Western Australia. II. A field experiment",2000,1990,Mar,WA,Heirisson Prong Zone 2 Useless Loop,"26""10'S, 113""23'E",-26.210895,113.402939,200km2,No,Coastal heath,0.02,,0.02,,,no,,spotlighting,High,"Zone 2 (high cat, low fox)",vegetation and topography are described in Risbey et al. (1997),1990,,,3,1990-03,47.8713073730469
23,fox,Risbey et al,"The impact of cats and foxes on the small vertebrate fauna of Heirisson Prong, Western Australia. II. A field experiment",2000,1990,Jun,WA,Heirisson Prong Zone 2 Useless Loop,"26""10'S, 113""23'E",-26.210895,113.402939,200km2,No,Coastal heath,0.02,,0.02,,,no,,spotlighting,High,"Zone 2 (high cat, low fox)",vegetation and topography are described in Risbey et al. (1997),1990,,,6,1990-06,118.282569885254
24,fox,Risbey et al,"The impact of cats and foxes on the small vertebrate fauna of Heirisson Prong, Western Australia. II. A field experiment",2000,1990,Sep,WA,Heirisson Prong Zone 2 Useless Loop,"26""10'S, 113""23'E",-26.210895,113.402939,200km2,No,Coastal heath,0.01,,0.01,,,no,,spotlighting,High,"Zone 2 (high cat, low fox)",vegetation and topography are described in Risbey et al. (1997),1990,,,9,1990-09,172.936920166016
25,fox,Risbey et al,"The impact of cats and foxes on the small vertebrate fauna of Heirisson Prong, Western Australia. II. A field experiment",2000,1990,Dec,WA,Heirisson Prong Zone 2 Useless Loop,"26""10'S, 113""23'E",-26.210895,113.402939,200km2,No,Coastal heath,0.05,,0.05,,,no,,spotlighting,High,"Zone 2 (high cat, low fox)",vegetation and topography are described in Risbey et al. (1997),1990,,,12,1990-12,122.936538696289
26,fox,Risbey et al,"The impact of cats and foxes on the small vertebrate fauna of Heirisson Prong, Western Australia. II. A field experiment",2000,1990,Mar,WA,Heirisson Prong Zone 1 Cape Heirison,"26""10'S, 113""23'E",-26.05925,113.375473,12km2,No,Coastal heath,0.08,,,,,no,,spotlighting,High,"Zone 1 (low cat, low fox)",vegetation and topography are described in Risbey et al. (1997),1990,,,3,1990-03,47.828971862793
27,fox,Risbey et al,"The impact of cats and foxes on the small vertebrate fauna of Heirisson Prong, Western Australia. II. A field experiment",2000,1990,Jun,WA,Heirisson Prong Zone 1 Cape Heirison,"26""10'S, 113""23'E",-26.05925,113.375473,12km2,No,Coastal heath,0.09,,,,,no,,spotlighting,High,"Zone 1 (low cat, low fox)",vegetation and topography are described in Risbey et al. (1997),1990,,,6,1990-06,112.974960327148
28,fox,Risbey et al,"The impact of cats and foxes on the small vertebrate fauna of Heirisson Prong, Western Australia. II. A field experiment",2000,1990,Sep,WA,Heirisson Prong Zone 1 Cape Heirison,"26""10'S, 113""23'E",-26.05925,113.375473,12km2,No,Coastal heath,0.015,,,,,no,,spotlighting,High,"Zone 1 (low cat, low fox)",vegetation and topography are described in Risbey et al. (1997),1990,,,9,1990-09,160.183929443359
29,fox,Risbey et al,"The impact of cats and foxes on the small vertebrate fauna of Heirisson Prong, Western Australia. II. A field experiment",2000,1990,Dec,WA,Heirisson Prong Zone 1 Cape Heirison,"26""10'S, 113""23'E",-26.05925,113.375473,12km2,No,Coastal heath,0.07,,,,,no,,spotlighting,High,"Zone 1 (low cat, low fox)",vegetation and topography are described in Risbey et al. (1997),1990,,,12,1990-12,110.521118164063
30,fox,Risbey et al,"The impact of cats and foxes on the small vertebrate fauna of Heirisson Prong, Western Australia. II. A field experiment",2000,1990,Feb,WA,Heirisson Prong Zone 1 Cape Heirison,"26""10'S, 113""23'E",-26.05925,113.375473,12km2,No,Coastal heath,0.16,,,,,no,,spotlighting,High,"Zone 1 (low cat, low fox)",vegetation and topography are described in Risbey et al. (1997),1990,,,2,1990-02,40.7094573974609
31,fox,Risbey et al,"The impact of cats and foxes on the small vertebrate fauna of Heirisson Prong, Western Australia. II. A field experiment",2000,1990,Apr,WA,Heirisson Prong Zone 1 Cape Heirison,"26""10'S, 113""23'E",-26.05925,113.375473,12km2,No,Coastal heath,0.01,,,,,yes,,spotlighting,High,"Zone 1 (low cat, low fox)",vegetation and topography are described in Risbey et al. (1997),1990,,,4,1990-04,59.6307907104492
32,fox,"Dickman, unpub data",unpub data,,1990,Mar,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0,,,,,no,yes,spotlighting,High,,1,1990,,,3,1990-03,78.5261001586914
33,fox,"Dickman, unpub data",unpub data,,1990,Jun,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0,,,,,no,yes,spotlighting,High,,2,1990,,,6,1990-06,147.005233764648
34,fox,"Dickman, unpub data",unpub data,,1990,Aug,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0,,,,,no,yes,spotlighting,High,,3,1990,,,8,1990-08,115.147270202637
35,fox,"Dickman, unpub data",unpub data,,1990,Sep,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0,,,,,no,yes,spotlighting,High,,4,1990,,,9,1990-09,110.952972412109
36,fox,"Marks, C.: Keith Turnbull Research Institute Vertebrate Pest Unit",URBAN FOX RESEARCH PROJECT 1990-1994: Final Report. Keith Turnbull Research Institute Vertebrate Pest Unit. Submitted the Bureau of Rural Sciences in fulfillment of the contract in relation to the provision of funds for Wildlife and Exotic Disease Preparedness.,unpub data,1990,Jun,VIC,Melbourne: Burwood,not provided- ayesha sourced,-37.843851,145.118022,,Yes,Urban,5,,5,,,,,Active den counts,High,,,1990,,,6,1990-06,396.755676269531
